date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,generatedcoins,fees,activeaddresses,mediantxvalue_usd,medianfee,averagedifficulty,paymentcount,blocksize,blockcount
1/23/16,1851811.658,1851811.658,11025,114879374.6,1.5,7370980,25769.6875,17.43280341,3409,2.0925,0.00105,1.00585E+13,9993,4463583,4928
1/24/16,3856421.016,3856421.016,12798,145447560.6,1.9,9669770,27239.21875,23.73088258,3822,2.471688274,0.00105,1.01333E+13,10281,5131159,5168
1/25/16,4849050.91,4849050.91,17121,164497549.2,2.15,10739300,25700.78125,40.19124286,4039,2.156067386,0.0011653,1.03301E+13,10669,6515705,4881
1/26/16,3907402.059,3907402.059,16511,193384828.8,2.53,13939200,26985.46875,37.89805755,4328,2.686983844,0.001164962,1.06107E+13,11680,6328336,5152
1/27/16,2917304.948,2917304.948,18747,172208391.2,2.25,6961080,26104.53125,56.86014672,4055,0.739453729,0.00126,1.08201E+13,10576,7804066,4983
1/28/16,2295819.95,2295819.95,16765,184371054.5,2.41,4903850,26560.9375,41.35601104,4465,2.406052155,0.001245488,1.04487E+13,11372,7204798,5059
1/29/16,2290501.094,2290501.094,16395,195037373.4,2.54,6662340,26164.21875,37.41034343,4322,2.650176513,0.001077,1.08831E+13,12054,6512690,4981
1/30/16,3667596.948,3667596.948,14661,192025645.5,2.51,3725080,26193.125,35.42928217,4340,2.849790949,0.00105,1.08761E+13,11644,5915445,5017
1/31/16,2714543.556,2714543.556,14166,186786144.8,2.44,5847500,25681.875,33.88376937,4391,2.887463267,0.00105,1.06959E+13,11718,5531604,4872
2/1/16,1494264.046,1494264.046,14199,178099231.1,2.32,3994100,26431.25,32.53922742,4199,2.590112728,0.00105,1.09175E+13,12266,5419680,5015
2/2/16,1421087.83,1421087.83,14291,170322150.3,2.22,3451270,25864.6875,29.46292784,4166,2.398793294,0.00105,1.06741E+13,11693,5337915,4955
2/3/16,1566692.517,1566692.517,14274,186427803.9,2.43,3987750,27301.71875,27.72917548,4327,2.85924944,0.00105,1.08572E+13,12309,5508759,5199
2/4/16,909869.0912,909869.0912,14371,194116737.8,2.53,3552320,26562.34375,32.71750186,4077,2.818407476,0.00105,1.11138E+13,12014,5500691,5062
2/5/16,1536418.287,1536418.287,15249,197321961.2,2.57,2636700,26558.59375,38.97437149,4698,2.77574978,0.00105,1.11761E+13,12980,5635634,5046
2/6/16,667424.5806,667424.5806,31418,194733892,2.53,1921240,26345.78125,240.7828361,3839,0,0.0029845,1.08668E+13,11863,8365915,4987
2/7/16,2353121.903,2353121.903,14264,195510400.6,2.54,7007060,26684.6875,53.12073391,4054,2.956956456,0.00105,1.10504E+13,12311,5219164,5087
2/8/16,4507611.694,4507611.694,14719,228334173.5,2.97,9725690,26651.875,37.81242736,4496,3.540276412,0.00105,1.15399E+13,12833,5241220,5071
2/9/16,5098235.041,5098235.041,15517,244086396.9,3.17,17954000,26474.21875,50.16692548,4756,3.785690873,0.00105,1.12453E+13,13677,5218494,5055
2/10/16,9232157.628,9232157.628,17141,307482098.2,4,28640400,26161.25,58.88424437,6031,5.43958328,0.00105,1.16593E+13,15355,5488744,4961
2/11/16,8381213.451,8381213.451,21440,346500640.2,4.5,26408200,26477.8125,46.52354727,7681,4.944568568,0.00105,1.19938E+13,19002,6422510,5019
2/12/16,12862425.71,12862425.71,18109,457815188.7,5.95,23360800,26498.90625,33.06554542,6484,7.563971534,0.00105,1.1553E+13,16035,5891298,5033
2/13/16,7594581.319,7594581.319,19327,437812490.6,5.69,24218800,26884.6875,36.11858571,6065,6.421481193,0.00105,1.20974E+13,16679,6224112,5093
2/14/16,5054136.765,5054136.765,16624,415972886.6,5.4,11226500,26329.0625,27.7730443,5549,6.28607898,0.00105,1.24969E+13,14508,5688385,4990
2/15/16,4010412.894,4010412.894,17159,410606434.2,5.33,13934200,26225.3125,30.72534296,5685,6.006224615,0.00105,1.28748E+13,15215,5605915,4975
2/16/16,7253891.728,7253891.728,17549,410420528,5.33,15889100,26445.78125,33.29452081,5688,6.001016406,0.00105,1.26962E+13,15384,5667850,5025
2/17/16,3402417.774,3402417.774,19990,330560408.4,4.29,15451000,25672.03125,41.01939368,5729,4.523671538,0.001132993,1.27219E+13,15027,6144961,4857
2/18/16,4405314.092,4405314.092,16969,290742696.5,3.77,17054000,26214.84375,29.26992335,5537,4.292841168,0.00105,1.21821E+13,14633,5546265,4999
2/19/16,2545739.861,2545739.861,18412,337812439.1,4.38,7666320,26655.46875,37.03600329,5531,4.807548335,0.00105,1.26514E+13,15644,5821479,5033
2/20/16,5651529.214,5651529.214,16714,361339917.6,4.68,8631090,26560.78125,26.7916449,5228,5.274612322,0.00105,1.28142E+13,14739,5284775,5051
2/21/16,2141127.881,2141127.881,17119,336901947.2,4.36,6413550,26536.5625,28.14068031,6287,5.103240611,0.00105,1.29589E+13,15599,5311508,5055
2/22/16,3801186.112,3801186.112,18190,359698081.6,4.66,15056200,26757.8125,32.54911106,6008,5.197082568,0.00105,1.34315E+13,16177,5563736,5103
2/23/16,8923314.644,8923314.644,18482,438546964.5,5.68,13380600,26170,94.16436625,6048,6.422093221,0.001127155,1.37836E+13,16252,5550661,4969
2/24/16,11806077.53,11806077.53,19540,432559674.6,5.6,11426500,26426.875,52.03207134,6036,6.16839216,0.00105,1.36235E+13,16928,5576291,5029
2/25/16,5846441.64,5846441.64,19503,478938630.5,6.19,21471800,26823.75,31.61284309,6599,6.841207375,0.00105,1.35738E+13,17558,5712469,5128
2/26/16,24283017.52,24283017.52,21068,467249640.4,6.04,9526860,26654.0625,50.86164043,5927,6.384201208,0.00105,1.40494E+13,17034,6515245,5055
2/27/16,13193947.94,13193947.94,18981,460782799.4,5.96,8903210,26196.09375,28.37474469,5918,6.550675038,0.00105,1.45649E+13,17065,5500646,4992
2/28/16,5115478.788,5115478.788,19063,495927597,6.41,9851660,26425.78125,29.3587208,6498,7.390161561,0.00105,1.47372E+13,17425,5487589,5029
2/29/16,4696885.754,4696885.754,20358,499841552.4,6.46,7648020,25229.53125,32.94419021,7115,7.335766987,0.00105,1.49366E+13,18218,5665354,4820
3/1/16,8300621.355,8300621.355,21778,489637243.9,6.32,23098100,26481.09375,33.95084033,7658,7.323545627,0.00105,1.44535E+13,19892,5842695,5052
3/2/16,27566255.38,27566255.38,23562,590715857.6,7.63,29130200,26644.21875,39.07876264,8544,8.561759882,0.00105,1.49899E+13,21824,6096139,5086
3/3/16,17953588.9,17953588.9,24837,654285599.1,8.44,40314900,26111.25,35.33273109,9064,9.470692209,0.00105,1.55987E+13,23011,6259707,5014
3/4/16,14076962.66,14076962.66,24287,715939100.6,9.24,35520100,25881.5625,33.96317959,8978,10.12299029,0.00105,1.6141E+13,22497,6238181,4994
3/5/16,30063163.46,30063163.46,27115,804339835.8,10.37,56439600,26585.9375,33.89815281,10060,12.87154027,0.00105,1.64731E+13,25525,6753428,5138
3/6/16,18269923.74,18269923.74,27661,868921939.1,11.2,39112000,25399.6875,37.69212263,9725,12.01091987,0.00105,1.73423E+13,23788,6702067,4907
3/7/16,18983794.78,18983794.78,23271,887071699.4,11.43,34085100,25985.46875,30.37725763,8043,12.63850076,0.00105,1.71643E+13,21646,6120294,5026
3/8/16,20724408.55,20724408.55,24105,743320024.5,9.58,25524300,25823.125,33.34788394,9472,10.41761054,0.00105,1.74919E+13,22616,6231761,5017
3/9/16,11155563.66,11155563.66,24557,759945295.5,9.79,27540500,25740.78125,26.06417143,9248,10.50057563,0.00105,1.78668E+13,22951,6383272,4989
3/10/16,10285687.66,10285687.66,24814,922237228.9,11.88,26851500,26630,20.34666205,9812,14.32697332,0.00042,1.80063E+13,23367,6347145,5196
3/11/16,10814620.41,10814620.41,23124,871891256.5,11.22,21002700,26302.5,19.2479048,9481,11.68969725,0.00042,1.8682E+13,21495,6133690,5065
3/12/16,17629786.81,17629786.81,27887,865169349.5,11.13,48957300,26370.15625,24.29392528,9980,12.58986389,0.00042,1.96549E+13,25604,6954857,5023
3/13/16,26924471.97,26924471.97,28127,1049906028,13.51,43915100,27250.46875,25.64171478,10164,14.46269615,0.00042,2.01496E+13,26044,7219419,5186
3/14/16,24089374.38,24089374.38,28528,1128614653,14.51,58385100,26407.96875,27.78870853,10422,16.27552812,0.00042,2.00655E+13,25803,7668712,5108
3/15/16,17091214.31,17091214.31,29273,1011341311,13,28404500,31223.59375,24.0129654,10369,14.10214884,0.00042,1.75723E+13,26908,7878660,5979
3/16/16,14518416.9,14518416.9,27596,1013362745,13.02,24335500,31490.15625,23.87278595,9655,14.2705626,0.00042,1.77778E+13,25122,7931465,6025
3/17/16,22029287.5,22029287.5,33531,981440103.8,12.56,41650600,32024.53125,31.66809802,10287,13.59894763,0.00042,1.80388E+13,28724,8643874,6082
3/18/16,28585919.04,28585919.04,31821,868215069.8,11.11,53956800,31282.8125,27.43268868,10763,12.10844181,0.00042,1.83004E+13,28441,8365068,5962
3/19/16,9143645.284,9143645.284,34779,875815164.3,11.2,26735700,32079.0625,44.28537964,9580,11.32831694,0.0004216,1.86517E+13,26408,9086749,6082
3/20/16,6938484.838,6938484.838,32447,822901084.3,10.52,17651100,31587.65625,35.72885385,10076,10.80306806,0.00042,1.94234E+13,27148,8714052,6027
3/21/16,9227131.698,9227131.698,32511,806308291,10.3,28572600,31394.21875,32.46238907,10320,10.69756259,0.00042,1.92685E+13,27804,8977661,5994
3/22/16,8648933.072,8648933.072,32890,931251271,11.88,19730300,31711.875,26.1394891,9780,12.22661979,0.00042,1.95677E+13,27137,9194297,6071
3/23/16,6559148.31,6559148.31,31786,887878346.4,11.33,19353200,31294.0625,32.65829833,10093,11.71552487,0.00042,1.8766E+13,27006,9137193,5974
3/24/16,12208390.71,12208390.71,36947,975956117.6,12.44,26081800,32071.09375,41.40978263,10068,12.5022,0.00042,1.98011E+13,27298,11358459,6101
3/25/16,6334207.889,6334207.889,36762,883610455.7,11.26,13782000,31889.84375,40.35489183,10031,11.1474,0.00042,2.08716E+13,26724,9834491,6066
3/26/16,3641273.621,3641273.621,36646,845559261.2,10.77,9425480,31928.4375,35.05642051,9848,10.75600056,0.000441,2.14142E+13,26527,9372767,6095
3/27/16,13031192.42,13031192.42,29974,862798286.7,10.99,16744800,31630.78125,19.20990776,10649,11.50768422,0.00042,2.1977E+13,28072,7622565,6046
3/28/16,8326998.407,8326998.407,33613,818914011.5,10.43,23188300,31313.4375,26.38212609,10798,10.69130112,0.00042,2.1768E+13,27893,9404393,5999
3/29/16,15229815.23,15229815.23,33915,922987302,11.75,17684200,31437.8125,23.91278989,12291,12.11877763,0.00042,2.25137E+13,30228,8350722,6010
3/30/16,16461701.04,16461701.04,36767,912860555.2,11.61,19351200,31700.46875,37.37748142,12462,11.94679774,0.00042,2.28225E+13,30234,9508735,6047
3/31/16,13326776.22,13326776.22,32259,937669833.9,11.92,14966700,31388.90625,25.0216633,11295,12.30863134,0.00042,2.38894E+13,28914,8461839,6021
4/1/16,4391415.18,4391415.18,33320,897129947.5,11.4,11373100,31884.6875,24.23740989,10956,11.64737778,0.00042,2.37492E+13,28301,9076719,6081
4/2/16,4375715.753,4375715.753,29358,915222252.5,11.63,8682620,31081.25,18.06566395,10761,11.99702181,0.00042,2.35196E+13,27192,7330855,5936
4/3/16,2561666.599,2561666.599,29588,915544425.5,11.63,5580550,31729.6875,17.93687287,10812,12.02845833,0.00042,2.42957E+13,27521,7511845,6035
4/4/16,5258599.158,5258599.158,34907,915040655.4,11.62,9599070,31953.125,24.86941592,11663,11.87915842,0.00042,2.52459E+13,28765,9141267,6086
4/5/16,7760482.799,7760482.799,39173,883161352.4,11.21,20557300,31574.84375,28.60692728,12095,11.21,0.000441,2.57058E+13,28796,9217047,6033
4/6/16,6737707.73,6737707.73,32078,823407983.6,10.45,16997100,31262.65625,21.67913276,11878,10.740263,0.00042,2.56671E+13,28851,8025973,6004
4/7/16,7812722.318,7812722.318,31893,843777937.2,10.7,13464500,31167.34375,21.41271949,11756,10.92559677,0.00042,2.46403E+13,28017,8360463,5953
4/8/16,5574926.544,5574926.544,34010,795197815,10.08,14660600,31914.375,25.16753827,11563,10.19953307,0.00042,2.61399E+13,28281,9402459,6102
4/9/16,12736245.04,12736245.04,31923,764814836.2,9.69,16194800,30913.59375,19.99806,11976,9.935030158,0.00042,2.68435E+13,29158,7818451,5933
4/10/16,11063216.73,11063216.73,32237,722139421.6,9.15,42613400,31774.21875,19.44701295,12826,9.418339671,0.00042,2.70838E+13,29992,7768788,6065
4/11/16,5640555.57,5640555.57,30327,706441940.4,8.94,15138100,30970.9375,18.65650291,12057,9.163907128,0.00042,2.70122E+13,28324,7491634,5937
4/12/16,9559005.812,9559005.812,34673,682919110.5,8.64,23190100,31385.9375,22.90601215,12594,8.743411123,0.00042,2.60954E+13,28827,8730524,6015
4/13/16,8628421.718,8628421.718,36051,588444319.9,7.44,31403300,31486.09375,32.96712421,12904,7.447539314,0.0004216,2.72432E+13,28596,8886123,6015
4/14/16,7669878.948,7669878.948,34781,638755717.1,8.08,13590700,31401.09375,31.7285716,12318,8.168086948,0.00042,2.75453E+13,29133,8463165,6021
4/15/16,4968004.033,4968004.033,34959,663970529.4,8.39,12179000,31733.4375,23.37887423,11838,8.432391398,0.00042,2.83065E+13,28509,8556636,6059
4/16/16,3591447.574,3591447.574,30483,652102370.2,8.24,9888460,31531.25,17.22448278,11885,8.423855906,0.00042,2.88809E+13,28610,7314817,6019
4/17/16,7130996.651,7130996.651,40203,682419882.6,8.62,24619600,31499.375,30.2081937,12504,7.244572757,0.00042,2.82214E+13,38363,11533019,6015
4/18/16,5981462.254,5981462.254,33513,738669922.6,9.33,21084100,31863.28125,20.09918782,12489,9.499126776,0.00042,2.95238E+13,30458,8179992,6055
4/19/16,3984639.446,3984639.446,32622,719883169.3,9.08,12899100,31326.5625,19.10494585,12426,9.222783487,0.00042,3.00295E+13,29903,7862106,5969
4/20/16,5918932.302,5918932.302,32944,688511679.4,8.69,15634700,31831.40625,23.84841061,12678,8.838239321,0.00042,3.0156E+13,29638,8223258,6050
4/21/16,4025643.927,4025643.927,37181,670273963.9,8.45,13355400,31373.90625,30.38082605,12671,8.458412554,0.00042,3.08718E+13,29373,9010009,5990
4/22/16,6160843.841,6160843.841,31678,646665622.8,8.15,13309300,31576.71875,20.57607956,12802,8.326004914,0.00042,2.97403E+13,29410,7784632,6031
4/23/16,7946888.352,7946888.352,31845,618605706.1,7.79,14565200,31693.59375,19.51394475,12583,7.939465562,0.00042,3.08691E+13,29943,7686446,6051
4/24/16,3146715.706,3146715.706,34046,658302763.3,8.29,10786400,31493.75,22.48601452,12691,8.385150589,0.00042,3.0604E+13,30031,8570880,5981
4/25/16,5785971.854,5785971.854,35430,636584115.3,8.01,18239900,32138.28125,23.86216618,13184,8.103834867,0.00042,3.15241E+13,30480,8537681,6104
4/26/16,9155884.54,9155884.54,32582,598089227.6,7.53,17667300,31287.8125,21.65938348,13371,7.674525205,0.00042,3.14934E+13,29569,8002260,5952
4/27/16,5767002.863,5767002.863,33847,587437410.1,7.39,19254500,31875,20.45015272,13230,7.539075218,0.00042,3.10832E+13,30836,7964169,6062
4/28/16,5956160.115,5956160.115,34343,615724082.6,7.74,11576000,31682.5,22.63862385,12992,7.867379812,0.00042,3.2024E+13,29921,8489820,6030
4/29/16,4239602.302,4239602.302,37332,573379709.4,7.21,8762080,31683.59375,23.43525292,14984,7.282423801,0.00042,3.26609E+13,32191,8581938,6030
4/30/16,19987713.27,19987713.27,45769,593186603.5,7.45,36573300,31891.71875,32.15245606,19624,7.467593196,0.00042,3.3709E+13,38190,9620749,6058
5/1/16,15268336.75,15268336.75,39578,698764708,8.78,16713800,31009.0625,36.70066924,14503,8.8678,0.00042,3.44844E+13,31870,9985734,5942
5/2/16,16720845.24,16720845.24,41748,708305706.5,8.89,41019200,31912.1875,27.4278674,17589,9.019004243,0.00042,3.22809E+13,37280,8999681,6080
5/3/16,13720500.05,13720500.05,37821,810468021.2,10.17,21463900,31794.375,26.84099023,14874,10.34757339,0.00042,3.41616E+13,33798,8755975,6054
5/4/16,11508626.98,11508626.98,37484,748003750.9,9.38,17622400,31458.75,27.32274703,14516,9.464000569,0.00042,3.41663E+13,32474,8957784,5980
5/5/16,10432967.27,10432967.27,38707,749299572.2,9.4,18296200,31776.25,31.13481144,14753,9.466819675,0.00042,3.38724E+13,33312,8970881,6037
5/6/16,20364152.88,20364152.88,41271,782322294.1,9.81,21510600,31741.40625,35.17488906,14563,9.821971974,0.00042,3.40805E+13,32620,9787335,6022
5/7/16,14605468.68,14605468.68,35864,743848239.9,9.32,10806500,31573.125,24.22782343,14187,9.461939313,0.00042,3.40853E+13,31691,8232498,5988
5/8/16,13239362.83,13239362.83,40063,748327705.2,9.37,15031000,31849.21875,28.90090128,14765,9.42982874,0.00042,3.44634E+13,34406,9259411,6051
5/9/16,19894728.11,19894728.11,38560,757793744.2,9.49,13085300,31801.40625,26.34193389,15276,9.549966353,0.00042,3.48826E+13,33298,8821712,6044
5/10/16,18779609.33,18779609.33,40684,741620565.3,9.28,9321790,31700.9375,27.70144955,15295,9.365844411,0.00042,3.5703E+13,35393,8904858,6012
5/11/16,29009272.38,29009272.38,40811,753500069.6,9.43,15267500,31253.125,31.62682582,16736,9.473563205,0.00042,3.48397E+13,34217,9217228,5914
5/12/16,32242592.62,32242592.62,45002,799490254.5,10,24137700,32257.03125,39.26253972,17109,10.07749409,0.00042,3.46085E+13,35871,10242568,6099
5/13/16,89567735.98,89567735.98,47739,804527141.4,10.06,31276900,32196.71875,43.1908784,18489,10.34761973,0.00042,3.68147E+13,37667,10152483,6064
5/14/16,63066045.66,63066045.66,45745,841094801.4,10.51,18808000,31667.8125,35.45133507,16644,10.7337394,0.00042,3.68461E+13,35555,10026668,5958
5/15/16,15286302.57,15286302.57,43073,820030594.6,10.24,9218400,31805.46875,31.30520736,16087,10.26822962,0.00042,3.71149E+13,33241,9261226,6015
5/16/16,15439795.12,15439795.12,37424,798627340.2,9.97,29079900,31514.6875,27.59843982,15262,10.06304908,0.00042,3.73766E+13,31725,8890288,5961
5/17/16,14943178.99,14943178.99,40309,896520728.2,11.19,37198700,32192.1875,28.46673738,16884,11.34948805,0.00042,3.64631E+13,34874,9197729,6071
5/18/16,22897188.3,22897188.3,46033,976227856.9,12.18,65389900,32404.375,35.07004511,19509,12.33245012,0.00042,3.7901E+13,39916,10239435,6063
5/19/16,36500039.67,36500039.67,44523,1085753775,13.54,53757500,31903.59375,33.14467512,18334,13.61755197,0.00042,3.95174E+13,38177,9474699,6011
5/20/16,41253994.51,41253994.51,45177,1190917125,14.85,50544100,32089.6875,38.02796937,17302,15.00803355,0.00042,4.00477E+13,37635,10124981,6037
5/21/16,14253498.96,14253498.96,43621,1098287144,13.69,24648400,31835.78125,35.79993114,16643,13.69030749,0.00042,4.06545E+13,36132,10004239,5981
5/22/16,9547000.268,9547000.268,38895,1126913363,14.04,17938900,32260,28.87608911,15542,14.09300718,0.00042,4.0059E+13,34206,9089009,6084
5/23/16,18213900.68,18213900.68,43806,1147075848,14.28,23842800,32080.625,29.63440934,18109,14.54957913,0.00042,4.03323E+13,39153,9430693,6013
5/24/16,23953290.19,23953290.19,42911,1069658209,13.31,41560600,32003.28125,28.59580668,17253,13.53667702,0.00042,4.11047E+13,38371,9185186,6010
5/25/16,23565630.5,23565630.5,46443,1027768433,12.79,27444700,32357.03125,32.73341817,17709,12.80427835,0.00042,4.10158E+13,38923,10067538,6029
5/26/16,16253102.1,16253102.1,51147,1006827278,12.52,20764000,32044.375,35.55839584,24303,6.584222795,0.00042,4.19503E+13,44577,10432396,6019
5/27/16,33316695.57,33316695.57,49006,996370545.5,12.39,57496400,32321.71875,37.99566145,19766,12.56276932,0.00042,4.17422E+13,40345,10437181,6045
5/28/16,25664511.04,25664511.04,70148,912055080.3,11.33,47274800,32318.59375,80.97278645,25572,1.086722346,0.000490943,4.27037E+13,42556,14661899,6019
5/29/16,12578836.09,12578836.09,45890,975025978.5,12.11,28598400,31969.21875,38.78872291,18727,7.116401263,0.00042,4.36185E+13,37002,10053964,6001
5/30/16,12554282.01,12554282.01,42927,992734844.1,12.33,14733800,32007.1875,31.85574682,17501,12.32868624,0.00042,4.33924E+13,36049,9270784,6007
5/31/16,13285788.5,13285788.5,44386,1026329092,12.74,42433400,31529.21875,31.15423768,18219,12.66633649,0.00042,4.35861E+13,37813,9460402,5936
6/1/16,11426151.58,11426151.58,42221,1137489019,14.11,22471300,32147.96875,31.20075421,17480,14.11107355,0.00042,4.20004E+13,35796,9433742,6039
6/2/16,7617576.945,7617576.945,39666,1127980571,13.99,10477200,32182.1875,25.8601071,17324,14.0031522,0.00042,4.2903E+13,35620,8824056,6072
6/3/16,8626164.325,8626164.325,39834,1108164114,13.74,22981500,32272.1875,25.24008971,16847,13.76285427,0.00042,4.4992E+13,35939,8613025,6029
6/4/16,6505487.4,6505487.4,37875,1118587062,13.86,15792400,32141.5625,24.38353275,16495,9.806629786,0.00042,4.49994E+13,33089,8476495,6016
6/5/16,6299166.996,6299166.996,37896,1110521245,13.76,11088400,31583.125,23.83880608,16429,13.76666582,0.00042,4.4881E+13,34155,8324794,5963
6/6/16,7492847.559,7492847.559,38957,1131081424,14,8720400,32371.875,25.86618627,17409,14.00512837,0.00042,4.52781E+13,34806,8707773,6108
6/7/16,14713118.28,14713118.28,46141,1127311036,13.95,21421600,31945.9375,67.48211214,17192,7.158986969,0.00043563,4.62075E+13,35447,10138535,5990
6/8/16,31472133.29,31472133.29,40433,1172685135,14.51,16941800,32302.96875,28.43081219,17780,14.5039058,0.00042,4.58506E+13,35082,8752444,6091
6/9/16,6715861.13,6715861.13,39854,1166756855,14.43,8256830,32225.9375,28.89476701,17198,14.43427329,0.00042,4.81578E+13,35020,8994870,6092
6/10/16,13101951.49,13101951.49,40145,1163158736,14.38,11312900,31164.21875,28.89651161,17681,13.59591655,0.00042,4.68622E+13,34719,8483071,5902
6/11/16,7362913.534,7362913.534,36901,1125832482,13.91,12176500,32371.71875,27.22463024,14568,13.95156915,0.00042,4.68172E+13,31912,8446642,6114
6/12/16,16883336.92,16883336.92,42581,1149092224,14.19,38210300,32220.625,29.164101,18480,10.92759001,0.00042,4.73678E+13,37682,8870414,6065
6/13/16,19039591.97,19039591.97,46185,1277442598,15.77,38023400,32224.21875,36.90645282,21158,15.77439037,0.00042,4.91462E+13,38930,9729976,6084
