date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,realizedcap_usd,generatedcoins,fees,activeaddresses,averagedifficulty,paymentcount,mediantxvalue_usd,medianfee,blocksize,blockcount
8/7/18,4547865328,2237663183,232894,1.19657E+11,6958.32,4682800000,88172070739,1887.5,18.61533926,706511,5.94944E+12,365984,207.0734103,0.00001368,153485224,151
8/8/18,5388353976,2713193431,235154,1.16034E+11,6746.85,5064430000,88031350945,1962.499999,20.75086011,649793,5.94944E+12,390751,225.8222646,0.00001528,127634373,157
8/9/18,4601544381,2481928066,222177,1.08456E+11,6305.56,4267040000,87954730131,1862.5,20.7502075,629986,5.94944E+12,360943,191.7235154,0.0000224,119848994,149
8/10/18,4456150601,2369829765,225972,1.13043E+11,6571.42,4528680000,87859574215,2199.999999,20.41451761,658540,5.94944E+12,417084,200.3832301,0.00001566,139458549,176
8/11/18,3104925387,1678470132,192268,1.06423E+11,6185.79,4047850000,87816766437,2125,15.39050663,525917,6.19784E+12,308729,179.7468095,0.00001122,103956856,170
8/12/18,2298917334,1290574951,164889,1.08119E+11,6283.65,5665250000,87795604021,1937.499999,12.77525693,477955,6.38932E+12,283875,159.7636235,0.00000881,90604745,155
8/13/18,4299064024,2454314326,222079,1.09123E+11,6341.36,4083980000,87772696608,1874.999999,19.92080467,611815,6.38932E+12,355002,206.6577567,0.00001582,135974531,150
8/14/18,5292741219,2748515002,247486,1.0821E+11,6287.66,5301700000,87642795271,1700,26.45582537,657023,6.38932E+12,393307,228.8673658,0.000023,137603837,136
8/15/18,4598554836,2675973813,245905,1.07083E+11,6221.42,4895450000,87558450761,2012.499999,22.16329503,680561,6.38932E+12,417302,198.4853218,0.00001782,127361812,161
8/16/18,3880903788,2206347611,232177,1.08348E+11,6294.23,4328420000,87550375891,1975,24.04769454,620660,6.38932E+12,362609,196.1717629,0.00002201,120387676,158
8/17/18,3771508904,2129963182,233642,1.09164E+11,6340.91,4992990000,87600143855,1900,24.88424895,652818,6.38932E+12,399526,198.625011,0.0000172,126620477,152
8/18/18,2484667962,1318392464,190775,1.13352E+11,6583.43,3984520000,87581387413,2000,16.45331646,502019,6.38932E+12,308597,169.7179287,0.00001368,94409636,160
8/19/18,2025425099,1135226601,167255,1.10594E+11,6422.57,3311170000,87619935670,1812.499998,17.04586085,514313,6.38932E+12,316565,166.2263877,0.00000904,89831571,145
8/20/18,3542550339,1923702779,214833,1.11948E+11,6500.51,3665100000,87587170776,1875,29.07233893,623598,6.38932E+12,349379,200.8376768,0.0000259,122727236,150
8/21/18,4260145323,2537848796,217629,1.08525E+11,6301.07,3377180000,87608563113,1849.999999,24.75227584,589708,6.38932E+12,340058,206.351158,0.00002712,115408430,148
8/22/18,4213578375,2453826122,230173,1.11728E+11,6486.25,4668110000,87607987193,1999.999999,24.27418043,638156,6.38932E+12,369529,194.8573929,0.00002298,123983722,160
8/23/18,3559409836,2142735666,217203,1.0976E+11,6371.34,3426180000,87638851766,1862.499999,19.30837036,569277,6.38932E+12,338921,189.5869947,0.00001971,114490282,149
8/24/18,3616315147,1988909337,219702,1.12876E+11,6551.52,4097820000,87675183019,1825,19.15356329,632142,6.50504E+12,382945,206.045304,0.00001699,119823738,146
8/25/18,3079792232,1709046603,196285,1.15789E+11,6719.95,3312600000,87744297083,1687.5,21.06312548,548608,6.72723E+12,319211,184.3289677,0.0000113,103079478,135
8/26/18,2387268575,1205644802,172574,1.16402E+11,6754.64,3295500000,87791168305,2162.499999,27.80300602,502611,6.72723E+12,283228,160.7412488,0.00000893,98560782,173
8/27/18,4341753458,2426599072,223471,1.15662E+11,6710.8,4019000000,87869263823,2312.499999,32.65580356,664869,6.72723E+12,351392,205.0694988,0.0000103,129786683,185
8/28/18,4715126022,2873623847,237886,1.18782E+11,6891.08,4659940000,87973321912,1912.5,45.21346372,663743,6.72723E+12,368006,226.8805397,0.00003,134621756,153
8/29/18,4562768212,2475709783,237369,1.22253E+11,7091.71,4145880000,88081721343,1737.5,23.64752291,669404,6.72723E+12,388150,210.933482,0.00002374,126196179,139
8/30/18,4250994852,2284678486,231237,1.2144E+11,7043.76,4463250000,88098348138,1924.999999,24.10101603,621242,6.72723E+12,347470,230.8041518,0.00002564,125933626,154
8/31/18,9228928174,2396307564,236921,1.2025E+11,6973.97,4495650000,88110790341,1937.499998,25.25628116,651131,6.72723E+12,394845,213.1556271,0.00002882,125423100,155
9/1/18,4282342836,1643341560,213180,1.21485E+11,7044.81,4116050000,88154982917,1887.5,19.2117222,564630,6.72723E+12,338890,186.8811973,0.0000205,116163704,151
9/2/18,4210173806,1502056220,187001,1.23994E+11,7189.58,4329540000,88194277254,1799.999999,16.3033171,495998,6.72723E+12,294192,179.2644844,0.00001776,93455529,144
9/3/18,4993351415,2247301453,222753,1.2555E+11,7279.03,4087760000,88211226133,1799.999999,19.91598267,613352,6.72723E+12,341989,214.6810869,0.00001582,121932358,144
9/4/18,4939975891,2508888295,232139,1.25285E+11,7263,4273640000,88258003361,1575,24.1065379,629625,6.72723E+12,354519,231.7336411,0.00002688,120666513,126
9/5/18,5339951445,2750043825,246345,1.26995E+11,7361.46,5800460000,88156234873,1649.999997,31.82732747,664157,6.72723E+12,373480,254.3032552,0.0000426,133114599,132
9/6/18,5674711195,3000357108,252111,1.16548E+11,6755.14,5523470000,88056190711,1874.999999,31.29006024,666558,6.72723E+12,379621,254.3924928,0.00004235,133205581,150
9/7/18,4240383141,2163449085,230638,1.12658E+11,6528.92,4264680000,87995653276,1900,27.92194982,689985,6.97118E+12,429552,204.2922572,0.00003742,135266523,152
9/8/18,3048283400,1303988144,204278,1.11484E+11,6460.17,3835060000,87949670065,1875,18.81937591,546144,7.0192E+12,317533,175.0982565,0.00002771,106580970,150
9/9/18,2682059629,1367109498,188749,1.0741E+11,6223.38,3671890000,87920335266,2037.5,18.37028897,506835,7.0192E+12,295698,160.5699875,0.00002734,100412746,163
9/10/18,3702296599,2031324708,222731,1.0877E+11,6301.57,3714100000,87884636731,1687.5,19.97514305,614057,7.0192E+12,342312,205.2684755,0.00001813,121373337,135
9/11/18,4038253813,2231423105,237430,1.09304E+11,6331.88,3849910000,87805286004,1762.5,23.27470384,651098,7.0192E+12,356798,203.9751823,0.00002288,132796815,141
9/12/18,3834971685,2112817779,233107,1.09061E+11,6317.01,4064230000,87766166362,2099.999999,23.91441308,599503,7.0192E+12,346528,202.5137387,0.00002712,119120595,168
9/13/18,4835915334,2536821815,234061,1.09715E+11,6354.24,4210910000,87667822345,1849.999999,20.29803773,608107,7.0192E+12,350225,211.4095044,0.0000187,121220725,148
9/14/18,3729846668,1944428887,223118,1.12509E+11,6515.41,4076220000,87668448795,1650,21.21893106,620772,7.0192E+12,367077,201.8965931,0.00002209,139588020,132
9/15/18,2803603112,1346370232,210931,1.12417E+11,6509.4,3216300000,87670398552,1750,15.69995673,558339,7.0192E+12,326120,161.2304173,0.00001873,110580268,140
9/16/18,2605954493,1151472532,179344,1.12899E+11,6536.68,3273730000,87671634935,1737.499999,13.07015213,470139,7.0192E+12,280923,151.5994016,0.00001453,87198647,139
9/17/18,3835487976,1830692045,240017,1.12519E+11,6514.06,3910780000,87630311040,1687.5,17.45767671,631067,7.0192E+12,362187,195.3629129,0.0000122,122532457,135
9/18/18,3745291498,1850301797,244117,1.08503E+11,6280.91,4180090000,87617718889,1775,19.01368472,638235,7.0192E+12,356406,187.8167955,0.00001672,132956519,142
9/19/18,3814974554,1834417755,250881,1.10087E+11,6371.85,4431340000,87609020144,1950,17.09335521,631546,7.0192E+12,355575,149.9962163,0.000012,125492210,156
9/20/18,4022342316,2057553850,253520,1.10565E+11,6398.85,4348110000,87595124001,1925,18.26192982,628587,7.03133E+12,364640,171.6262434,0.00001356,125519412,154
9/21/18,5202351577,2490080022,272907,1.12565E+11,6513.87,6531940000,87500343478,1799.999999,25.61259462,715507,7.15263E+12,436008,189.3486906,0.00001967,145771449,144
9/22/18,3136789005,1529144403,225382,1.164E+11,6735.05,4509660000,87498531976,1937.499999,18.65597145,562522,7.15263E+12,333446,150.1551784,0.00001372,113466030,155
9/23/18,2327891120,1160500291,200169,1.16071E+11,6715.32,4197500000,87511107236,1875,14.47737832,507621,7.15263E+12,298092,133.1308832,0.00001122,98345016,150
9/24/18,3103546821,1569110522,237522,1.15902E+11,6704.77,4177310000,87497769325,1850,15.50844294,614679,7.15263E+12,343175,159.0236008,0.00001008,119452875,148
9/25/18,4337086138,2329189740,251944,1.14167E+11,6603.64,4726180000,87393973951,2112.5,20.31737127,648244,7.15263E+12,364132,160.3570486,0.00001648,129832692,169
9/26/18,3825650431,1866639522,243788,1.11571E+11,6452.79,4437300000,87389696026,1737.5,20.1338664,628119,7.15263E+12,350095,168.8851946,0.00002029,124822744,139
9/27/18,4009015310,2211958428,248543,1.12317E+11,6495.29,4606810000,87421561880,1787.5,23.65350638,633994,7.15263E+12,355229,176.6838393,0.00003042,125415466,143
9/28/18,4821502768,2237124454,254085,1.15502E+11,6678.75,5014430000,87436161412,1925,28.91825487,673177,7.15263E+12,400405,188.2472475,0.00004008,131695975,154
9/29/18,3092432350,1369047941,218187,1.14898E+11,6643.1,4363690000,87419711982,1900,19.10685859,552202,7.15263E+12,321741,149.2050225,0.00001995,105394308,152
9/30/18,2864249358,1285180634,208047,1.14248E+11,6604.71,4002280000,87421664217,2037.5,15.42794706,532067,7.15263E+12,308326,144.6073515,0.00001484,102153943,163
10/1/18,3868196006,1982712570,242662,1.14523E+11,6619.85,4000970000,87371539848,1975,21.82334691,672475,7.15263E+12,360525,194.2998131,0.00002023,135422735,158
10/2/18,4369755902,2142437458,244635,1.14074E+11,6593.24,3979260000,87337950827,1712.5,25.72269107,678543,7.15263E+12,359131,199.6045389,0.00003591,139101005,137
10/3/18,3787349114,1962649041,242158,1.13404E+11,6553.86,3887310000,87301442387,1812.5,21.36448501,694010,7.15263E+12,427200,173.7370612,0.00003202,121542722,145
10/4/18,3847994118,1847601505,243007,1.12448E+11,6497.91,3838410000,87297780782,1875,18.70916379,642395,7.36427E+12,381204,167.7808447,0.00002098,119796008,150
10/5/18,3511070704,1796495299,244589,1.13778E+11,6574.15,3671500000,87304996542,1625,21.33672301,688115,7.45497E+12,409154,188.890713,0.00003164,125204415,130
10/6/18,2748743396,1408659700,214718,1.14625E+11,6622.45,3259740000,87298020081,1562.5,17.57876392,588478,7.45497E+12,336658,142.5010182,0.00002775,115262735,125
10/7/18,2209576383,1036458505,219589,1.14086E+11,6590.68,3306630000,87303545939,1774.999999,13.06671747,598361,7.45497E+12,313022,80.69628592,0.0000169,118128874,142
10/8/18,3460203706,1922593448,247906,1.14262E+11,6600.19,3979460000,87319112727,1687.5,16.79599849,646076,7.45497E+12,350251,168.0665781,0.0000194,130298970,135
10/9/18,3559088725,2082698666,235732,1.15189E+11,6653.08,3580810000,87315093150,1625,16.66631934,621386,7.45497E+12,347881,179.63316,0.00002072,125633758,130
10/10/18,4675374054,2207747475,244801,1.14979E+11,6640.29,3787650000,87315466421,1800,15.6339373,642600,7.45497E+12,364305,170.3765608,0.00001753,129154395,144
10/11/18,5247183922,2858094847,262308,1.14065E+11,6586.74,5181640000,86910457615,1987.5,18.4172056,686810,7.45497E+12,374053,197.564458,0.00001528,146411276,159
10/12/18,4388868514,2443221685,243042,1.08058E+11,6239.25,3783500000,86882990586,1650,18.44585713,693363,7.45497E+12,382936,168.3519358,0.00001958,148962399,132
10/13/18,2686031468,1464480493,204956,1.08741E+11,6278.08,3064030000,86865545547,1762.5,13.28476496,573912,7.45497E+12,300453,139.5118704,0.00001536,121545129,141
10/14/18,2729399781,1514087981,191145,1.0893E+11,6288.49,3085320000,86838395167,1425,12.41784997,524084,7.45497E+12,281611,135.3179288,0.0000171,109132438,114
10/15/18,5907321265,3342050748,266783,1.09015E+11,6292.64,7370770000,86852555504,2025,23.09602031,699171,7.45497E+12,387215,163.0237391,0.00002149,152889275,162
10/16/18,4373731517,2424903577,257832,1.14376E+11,6601.41,4074800000,86807640616,1687.5,19.31942675,678723,7.45497E+12,364796,169.9618823,0.0000229,143946965,135
10/17/18,4446638005,2239410172,260224,1.14198E+11,6590.52,4088420000,86775612138,1725,18.8500803,673361,7.45497E+12,361250,185.0161952,0.00002266,144790677,138
10/18/18,4679599951,2477797793,253312,1.13374E+11,6542.33,3924080000,86743687722,1725,18.05926167,654573,7.42736E+12,355324,165.5373048,0.00002184,137476711,138
10/19/18,4452530270,2270784011,253684,1.12272E+11,6478.07,3578870000,86776568336,1775,17.65876226,685201,7.18285E+12,383915,149.5976818,0.00002142,144576994,142
10/20/18,3120265075,1729108905,227678,1.11987E+11,6460.92,3379130000,86353698879,1787.5,14.32509812,593963,7.18285E+12,316399,126.7642195,0.00001626,126967625,143
10/21/18,2300247565,1140008850,211367,1.12503E+11,6490.09,3253610000,86356453847,1725,12.46404029,554355,7.18285E+12,295320,117.3574418,0.00001389,113648536,138
10/22/18,3809554580,2166296383,255169,1.12446E+11,6486.05,3672860000,86337163658,1937.5,16.6995118,676895,7.18285E+12,363791,160.7774397,0.00001808,142063633,155
10/23/18,4520472031,2201976559,253309,1.12221E+11,6472.36,3716150000,86316344604,1924.999999,16.58331992,683587,7.18285E+12,360591,167.003522,0.0000189,143568104,154
10/24/18,4987617840,2333511697,253978,1.12343E+11,6478.89,3424670000,86306456406,1412.5,16.94168952,637741,7.18285E+12,354573,157.3931001,0.00002016,129007193,113
10/25/18,4830514325,2227300001,254462,1.12455E+11,6484.65,3230550000,86281767173,1712.5,17.53993992,659220,7.18285E+12,401929,146.4923937,0.00002074,141853951,137
10/26/18,3936464481,2582398432,252859,1.12185E+11,6468.44,3306050000,86201892399,1787.5,17.91509911,691997,7.18285E+12,384423,157.7876971,0.00001995,151300769,143
10/27/18,2539737139,1358231438,233613,1.12411E+11,6480.84,3393250000,86203143618,1700,13.09651959,580054,7.18285E+12,299527,128.6151214,0.00001553,124286905,136
10/28/18,2142271738,1372588214,219720,1.12454E+11,6482.66,3445190000,86203475707,1750,16.5139359,560480,7.18285E+12,293012,122.7607711,0.00001425,115960266,140
10/29/18,3866593294,2380527187,269608,1.12634E+11,6492.35,4199910000,86171444095,1825,19.6041759,708285,7.18285E+12,365187,148.0090245,0.0000218,143637809,146
10/30/18,3570155643,1988669275,283173,1.09952E+11,6337.04,3781100000,86155307829,1925,18.77140942,697601,7.18285E+12,368799,130.6229974,0.0000226,145324396,154
10/31/18,3665794870,2303247672,288120,1.09963E+11,6336.99,4191240000,86126986304,2037.5,16.65229276,707291,7.18285E+12,374760,118.4295347,0.0000171,149681753,163
11/1/18,3602225447,2094116252,281787,1.09649E+11,6318.14,3789400000,86088364007,1925,17.45938887,692504,7.18301E+12,370115,116.6551043,0.0000162,150836102,154
11/2/18,4239503680,2624015941,292561,1.10715E+11,6378.92,4234870000,86092860224,1787.5,18.32471846,769117,7.1844E+12,432929,130.85742,0.00001995,159738855,143
11/3/18,2276494558,1380293309,249403,1.10872E+11,6387.24,3658640000,86094553695,2012.499999,13.59185156,641974,7.1844E+12,330586,112.0790719,0.00001452,142573631,161
11/4/18,2524291741,1369477169,226124,1.10504E+11,6365.47,4390020000,86105392360,1537.5,12.83578294,619063,7.1844E+12,296601,122.1406384,0.00001425,127328046,123
11/5/18,3787437046,2215031069,296139,1.10483E+11,6363.62,4174800000,86103347920,1800,18.68872972,712976,7.1844E+12,389905,136.7274666,0.00001867,150387577,144
11/6/18,3810294232,2295581451,285323,1.11616E+11,6433.38,4700040000,86107534722,1600,19.18392815,694055,7.1844E+12,371603,159.1018621,0.00002101,137220920,128
11/7/18,3758083220,2236207417,293604,1.12325E+11,6468.5,4941260000,86128412183,1624.999999,20.33841084,705209,7.1844E+12,380491,133.2923043,0.00002514,148740910,130
11/8/18,3559035051,2098786414,277476,1.13269E+11,6522.27,4665260000,86129819601,1512.5,20.99890399,700117,7.1844E+12,363797,142.68307,0.00003025,141565839,121
11/9/18,3734951007,2332814537,283769,1.11895E+11,6442.6,4346820000,86129268526,1587.5,22.42896582,704879,7.1844E+12,410260,139.8642073,0.00002895,144169864,127
11/10/18,2497261375,1297743971,252368,1.10925E+11,6386.13,3705320000,86132605644,1637.5,16.64920253,595444,7.1844E+12,329095,127.9028166,0.00002626,125177615,131
11/11/18,2360765659,1231231645,246845,1.11414E+11,6413.63,3939060000,86138453960,1825,14.13978687,590387,7.1844E+12,310410,101.8484444,0.00002168,127613095,146
11/12/18,3720587601,2321094601,299866,1.11393E+11,6411.76,4295770000,86135236409,1750,19.17199757,683388,7.1844E+12,382504,113.4544261,0.00002168,149362860,140
11/13/18,3664042153,2304432050,279040,1.10733E+11,6373.19,4503800000,86100903774,1500,18.07251239,650640,7.1844E+12,364696,137.4023437,0.00002197,133200392,120
11/14/18,5183929714,2966572455,292620,1.10362E+11,6351.24,7398940000,85918037212,1687.5,25.82337117,727949,7.1844E+12,403928,168.097761,0.0000342,147794850,135
11/15/18,8335464562,4829948173,291398,99682958104,5736.15,7032140000,85310864655,1587.499999,38.65118054,720036,7.1844E+12,407567,156.3222481,0.00006112,151592924,127
11/16/18,4717042290,2790334900,282998,98113403472,5645.32,5279320000,85189694731,1575,36.92729384,713931,7.17597E+12,417421,146.7726182,0.0000672,145929873,126
11/17/18,2532806038,1388807129,262504,96963597355,5578.58,4303150000,85157634698,1812.5,21.55099415,594727,6.6533E+12,331167,87.36787074,0.00003969,132566086,145
11/18/18,1976556846,1304067008,239680,96644682433,5559.74,4159680000,85143935372,1537.5,18.03746701,549212,6.6533E+12,301260,78.22609777,0.00003136,117375788,123
11/19/18,4480410392,2620049442,267845,97714590429,5620.78,7039560000,84798729195,1575,39.9694861,674503,6.6533E+12,361918,151.5924366,0.00007594,138689706,126
11/20/18,5838061760,3944651539,288318,84565196535,4863.93,8428290000,84108112559,1650,69.36765011,768696,6.6533E+12,423180,260.9452724,0.00011718,158893720,132
11/21/18,3406310686,2220358361,254837,77644518698,4465.54,6120120000,83977466809,1312.5,49.95016009,628177,6.6533E+12,367256,161.6737147,0.00010064,127422353,105
11/22/18,2759416101,1711483518,265994,80190706020,4611.57,4569370000,83803114301,1525,39.13421764,656428,6.6533E+12,364559,104.8832423,0.00007628,148651548,122
11/23/18,2926664362,1775613552,275136,75835189420,4360.7,4871490000,83664546199,1562.5,36.98433712,639963,6.6533E+12,392715,87.95435965,0.0000728,141387073,125
11/24/18,2173736564,1241664689,249874,75616654864,4347.69,4679500000,83473881834,1787.5,31.17997638,579240,6.6533E+12,315617,76.96524309,0.00005886,140179216,143
11/25/18,2321203554,1413418440,239129,67502139850,3880.78,6825640000,83270851398,1587.5,32.01112732,569057,6.6533E+12,318775,98.60821372,0.00006276,128340364,127
11/26/18,3092381614,1890301295,256951,69843547925,4015.07,6476900000,82998310911,1387.5,38.27901151,633479,6.6533E+12,360865,145.2921737,0.000072,131664225,111
11/27/18,3190356824,1922342172,268402,65516138001,3765.95,5998720000,82751209392,1637.5,37.38312649,643313,6.6533E+12,349911,108.3051443,0.0000678,140334279,131
11/28/18,3602991210,2218612492,254338,66505099041,3822.47,7280280000,82699323879,1474.999999,38.73742361,617804,6.6533E+12,349419,135.3726222,0.00007289,131212276,118
11/29/18,3486701751,2087772598,246121,74279629167,4269,6503347767,82763261313,1312.5,45.07238045,614248,6.6533E+12,355259,172.0785233,0.00008072,126223662,105
11/30/18,6081828948,2894239024,250056,74634585122,4289.09,6048016717,82578547710,1262.5,40.77812171,596009,6.6533E+12,353908,166.6379662,0.0000811,122188928,101
12/1/18,3769600670,1233827847,241723,70036047379,4024.46,5375314093,82655140431,1550,31.11731237,591455,6.6533E+12,322999,93.47786294,0.00006102,132486362,124
12/2/18,2807543085,1000684211,222559,73109521141,4200.73,5262697895,82603723891,1425,23.24535308,507845,6.6533E+12,269352,83.77902306,0.0000459,114600981,114
12/3/18,4441679971,2050101389,240538,72185933790,4147.32,5089570994,82851401433,1425,31.12664818,576356,6.19402E+12,326941,147.8704136,0.00005921,125517220,114
12/4/18,7038744245,2780760495,270051,67649345769,3886.29,5028069239,83324045334,1725,31.50009203,679714,5.6464E+12,372707,137.6383623,0.00005217,149517427,138
12/5/18,5179727886,2337973839,256371,68919561379,3958.89,5302481574,82301578102,1625,26.31110179,602413,5.6464E+12,335794,116.8421648,0.00004297,134779851,130
12/6/18,4586018867,2156520657,279519,65360080030,3754.07,5878333109,81707825674,1687.5,28.47570217,655308,5.6464E+12,373032,135.7135347,0.00003536,147410519,135
12/7/18,3245897567,1954237524,253776,61160857904,3512.59,6835615448,81464445511,1425,31.19535557,663554,5.6464E+12,388868,186.6640556,0.00004968,139341216,114
12/8/18,1820629973,1032259769,230977,59587466117,3421.91,5305024497,81403873698,1587.5,19.7523634,533720,5.6464E+12,287796,85.6161882,0.00003006,123279033,127
12/9/18,1411352431,829762169.6,238441,60486632450,3473.23,4947372847,81379171311,1600,16.83358837,516282,5.6464E+12,271351,60.58521804,0.000025,121451728,128
12/10/18,2445502643,1404935248,258229,62909648413,3612.05,5020968740,81228468977,1550,22.97283382,620290,5.6464E+12,337894,116.8807728,0.00002958,141503130,124
12/11/18,2717321816,1549683869,251362,60921033135,3497.55,4696765188,80855895767,1562.499999,23.31901099,622451,5.6464E+12,321023,124.5764004,0.0000332,134584115,125
12/12/18,2468473120,1476809394,261303,59600809226,3421.46,4139364829,80755647531,1500,22.35779149,626588,5.6464E+12,326939,108.3772774,0.00003164,136027500,120
12/13/18,2700954007,1542874843,268291,60763482610,3487.88,4343372456,80637004075,1637.5,22.08826418,642768,5.6464E+12,326309,104.4499379,0.00003111,142037670,131
12/14/18,2561855481,1380891946,275655,57701284562,3311.75,4372763663,80461990517,1825,25.09538231,696397,5.6464E+12,354404,105.601706,0.00002938,154568029,146
12/15/18,1704903334,894965064.8,262730,56526848757,3244,3551763561,80387724876,1862.5,18.37318136,598790,5.6464E+12,296508,69.78940472,0.00002056,140336305,149
12/16/18,1805117143,867107708,226338,56396680454,3236.27,3744248994,80317349612,1437.5,14.84875261,536378,5.6464E+12,268941,69.46517632,0.00002146,117290749,115
12/17/18,2621840109,1412176242,298663,56696915384,3253.12,5409247918,80281132577,2000,20.97551137,696316,5.6464E+12,347101,89.82267707,0.0000229,158524710,160
12/18/18,3317923738,1928633369,266117,61785418076,3544.76,5911325473,80091381005,1600,26.57834854,649674,5.62109E+12,347160,137.8151289,0.00003696,138034598,128
12/19/18,3870951779,2094009380,302243,64617021420,3706.82,6810689119,80008054554,1862.5,32.92958464,708715,5.10642E+12,373637,115.3490472,0.00004446,161629936,149
12/20/18,3347240927,1924418194,287138,65240081810,3742.2,8927129279,80038234641,1687.5,27.62806589,649999,5.10642E+12,358042,120.8287149,0.00003688,153791328,135
12/21/18,3687550544,2063165013,280448,72072624651,4133.7,7206015706,79915945213,1750,30.95900116,660851,5.10642E+12,380313,127.6344361,0.00004855,146768480,140
12/22/18,1937020369,1034926520,251041,67973007472,3898.08,5605823233,79920245366,2187.5,18.77646281,552671,5.10642E+12,292208,71.9333752,0.00003032,141144355,175
12/23/18,1785125966,1068419759,250563,70125066347,4020.99,6151275490,79877087014,2200,15.44952443,522611,5.10642E+12,282718,52.18014597,0.0000162,130322402,176
12/24/18,2750730821,1596244156,272145,69772389974,4000.33,7240968501,79846786955,1900,23.01715097,582356,5.10642E+12,322790,75.07323303,0.00002486,141775774,152
12/25/18,2192907373,1215798784,264893,71188017281,4081.03,6158207293,79774218557,1987.5,18.28673875,489964,5.10642E+12,278869,43.03413487,0.00001813,130683877,159
12/26/18,2400609268,1314250554,281148,66636342448,3819.67,5326547918,79744773547,1962.5,16.22660938,544465,5.10642E+12,308358,50.95115108,0.0000157,139664146,157
12/27/18,2797136914,1604903730,299846,67255875187,3854.69,5130222366,79647599127,2175,16.91659845,617822,5.10642E+12,335764,60.15008609,0.00001122,154098125,174
12/28/18,2913482332,1622344094,308100,63746591531,3653.13,5631554348,79448137814,2087.5,17.97068908,639459,5.10642E+12,381374,71.36429639,0.00001134,155400853,167
12/29/18,2700809176,1430257736,264842,68628218811,3932.49,4991655917,79407625680,1725,15.31251107,569958,5.10642E+12,322987,79.69438732,0.00001122,134371999,138
12/30/18,1552805206,907723946.6,267463,66715050821,3822.38,4770578575,79352351589,2200,13.91108006,535621,5.10642E+12,303568,51.01321591,0.00000806,134197675,176
12/31/18,2033378718,1266467754,259529,67498451440,3866.84,4661840806,79260035655,1937.5,15.90842885,554009,5.24851E+12,304283,60.82779064,0.00000764,137701067,155
1/1/19,1421421928,727124358.7,234576,65408563939,3746.71,4324200990,79236891361,1862.5,11.22870449,430431,5.6186E+12,239832,31.18180664,0.00000678,119465063,149
1/2/19,2487460410,1381074287,271545,67205349058,3849.22,5244856836,79234313236,1887.5,18.0404076,585895,5.6186E+12,317264,76.90079494,0.00001109,143126960,151
1/3/19,2779411253,1556148690,290861,68641707235,3931.05,4530215219,79159656698,1937.5,19.1678382,602499,5.6186E+12,337440,85.05719023,0.00001528,149764463,155
1/4/19,2810816255,1592620607,281623,66919877209,3832.04,4847965467,79136340825,1862.5,19.57925017,588155,5.6186E+12,346462,79.79299778,0.00001352,142920615,149
1/5/19,2039152891,1059765691,265029,67275985976,3851.97,5137609824,79124741761,2037.5,12.27107591,510116,5.6186E+12,286539,56.05020807,0.0000075,132510169,163
1/6/19,2017353745,1053298021,258381,67012776834,3836.52,5597027440,79107099508,1762.5,16.59508434,513105,5.6186E+12,288814,56.80692962,0.00001039,116561230,141
1/7/19,3012310952,1654969931,284641,71248091616,4078.59,5228625637,79059339846,1762.5,23.87585077,605732,5.6186E+12,335194,91.42037127,0.00002029,138850137,141
1/8/19,2748920924,1466038252,318355,70381163014,4028.47,5306593305,79025472558,2112.5,20.94683492,618872,5.6186E+12,348497,65.9681702,0.00002166,146680170,169
1/9/19,2888254608,1575073807,318892,70443209768,4031.55,5115905225,79029284933,2050,24.16978699,615701,5.6186E+12,349587,60.61935337,0.00002629,144998601,164
1/10/19,3387830325,1806246397,327182,70501101879,4034.41,6874143796,78299715274,1950,25.84515048,646794,5.6186E+12,378849,71.01570203,0.00002774,151456004,156
1/11/19,3325068113,2123800508,308224,64209986296,3674.02,5538712865,78227724402,1850,24.25918558,623737,5.6186E+12,378600,67.88497776,0.00002988,145508376,148
1/12/19,1961361918,1000886212,281364,64442814740,3686.97,4778170883,78197502035,1725,17.12273992,511636,5.6186E+12,298379,53.3706605,0.00002,123746623,138
1/13/19,1830568206,926095992.8,276860,63957969973,3658.87,4681302466,78155755717,1712.5,14.17709438,485001,5.6186E+12,277911,33.0661595,0.00001368,116911812,137
1/14/19,2429771522,1373111084,326536,62189329098,3557.31,5651384490,78138283052,1862.5,19.99425343,599656,5.86261E+12,341391,51.22608218,0.00001624,142540547,149
1/15/19,3508926252,2304321607,302147,64763571243,3704.22,5537192302,78187058622,1650,21.20358949,618216,5.88399E+12,352286,79.46663166,0.00002,140584600,132
1/16/19,2749510107,1557678381,305569,63498441639,3631.51,5394457145,78168889569,1662.5,25.07927963,653019,5.88399E+12,376408,91.16081502,0.00002938,147909050,133
1/17/19,2406477931,1446541066,296568,63860319720,3651.87,5464420383,78127607624,1587.5,23.48759589,610163,5.88399E+12,349066,83.75636882,0.00002988,139346201,127
1/18/19,2303294722,1477287723,305827,64323389863,3677.99,5002961727,78094390038,1725,20.91797749,625357,5.88399E+12,373567,78.91877855,0.00002034,143242068,138
1/19/19,1597414274,891298523.8,282055,63881511658,3652.38,5955691380,78069444824,1662.5,17.57732062,526853,5.88399E+12,302288,52.06964414,0.0000127,127563234,133
1/20/19,1758188143,846937624.2,293961,65166891871,3725.45,5582489560,78037140727,1962.5,14.42266508,514507,5.88399E+12,281008,29.89021671,0.00001026,126508254,157
