date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,realizedcap_usd,generatedcoins,fees,activeaddresses,averagedifficulty,paymentcount,mediantxvalue_usd,medianfee,blocksize,blockcount
8/22/12,,,660,,,,0,23700,40.68367618,1880,8.491559035,669,,0.1,411038,474
8/23/12,,,630,,,,0,29100,35.92264036,2134,8.17224662,619,,0,562867,582
8/24/12,,,664,,,,0,29650,32.12338095,2339,8.144194875,642,,0,492813,593
8/25/12,,,1212,,,,0,32400,130.9131859,2765,8.144194875,1217,,0.1,564913,648
8/26/12,,,706,,,,0,29650,64.77600403,2138,8.540244316,714,,0,422241,593
8/27/12,,,1225,,,,0,28050,84.0358476,3173,8.809513058,1251,,0.1,688134,561
8/28/12,,,758,,,,0,26450,41.57306121,2270,8.809513058,808,,0.00001,472460,529
8/29/12,,,1048,,,,0,31300,69.61315408,2596,8.78907741,1063,,0.1,620903,626
8/30/12,,,977,,,,0,29300,61.80065813,2652,8.568141066,1012,,0.1,589723,586
8/31/12,,,965,,,,0,29100,47.06290137,2520,8.568141066,977,,0,557484,582
9/1/12,,,1131,,,,0,31800,82.38617477,2575,8.568141066,1154,,0.1,671168,636
9/2/12,,,3515,,,,0,30100,521.464145,5460,8.863964011,3403,,0.1,1436834,602
9/3/12,,,3317,,,,0,27450,369.6864169,5148,8.970139741,3257,,0.1,1420885,549
9/4/12,,,3375,,,,0,28550,291.8733366,4616,8.970139741,2924,,0.1,1297405,571
9/5/12,,,2949,,,,0,27100,344.3605413,4946,8.953358371,2944,,0.1,1277336,542
9/6/12,,,1231,,,,0,35550,98.83725344,3164,8.867943078,1257,,0.1,840361,711
9/7/12,,,689,,,,0,28300,32.31426342,2099,8.867943078,738,,0,398601,566
9/8/12,,,1282,,,,0,29350,228.4358743,3074,8.867943078,1292,,0.1,647331,587
9/9/12,,,2395,,,,0,28900,210.3829248,3433,9.345993526,2364,,0.1,1052395,578
9/10/12,,,2182,,,,0,26750,186.2308704,4214,9.404473484,2206,,0.1,1020758,535
9/11/12,,,2185,,,,0,26400,176.8774158,3547,9.404473484,2183,,0.1,1042497,528
9/12/12,,,1495,,,,0,29650,99.77160206,2886,9.329426454,1512,,0.1,711960,593
9/13/12,,,1466,,,,0,27350,108.492711,3215,9.117358074,1432,,0.1,874978,547
9/14/12,,,1922,,,,0,26700,159.4585044,2887,9.117358074,1980,,0.1,1439459,534
9/15/12,,,2444,,,,0,27600,224.49861,3619,9.117358074,2283,,0.1,1241977,552
9/16/12,,,1428,,,,0,27800,128.5800349,3068,8.777777227,1391,,0.1,874623,556
9/17/12,,,1444,,,,0,29550,107.3338461,3063,8.541727126,1412,,0.1,890668,591
9/18/12,,,782,,,,0,30250,36.19719834,2463,8.541727126,775,,0,541797,605
9/19/12,,,2645,,,,0,30250,231.3947392,4159,8.597594344,2405,,0.1,1248028,605
9/20/12,,,973,,,,0,31850,47.20292119,2626,8.84083922,990,,0,518380,637
9/21/12,,,1303,,,,0,31900,81.95881404,2915,8.84083922,1308,,0.1,820771,638
9/22/12,,,968,,,,0,31350,57.30228083,2607,8.84083922,992,,0.0005,620889,627
9/23/12,,,1135,,,,0,31450,60.42715038,2731,9.762921668,1168,,0.0005,624148,629
9/24/12,,,1081,,,,0,31750,101.9534531,3521,9.764389953,1041,,0.0005,1055009,635
9/25/12,,,916,,,,0,35000,96.53080701,2836,9.764389953,959,,0,908633,700
9/26/12,,,1088,,,,0,29250,72.8921638,2754,10.94687301,1112,,0.0005,743534,585
9/27/12,,,754,,,,0,25750,36.85897634,2401,11.06467677,868,,0,482350,515
9/28/12,,,985,,,,0,32000,59.7021475,3094,11.06467677,1039,,0,743147,640
9/29/12,,,910,,,,0,29100,41.01850006,2539,11.07686029,982,,0,583773,582
9/30/12,,,955,,,,0,29950,53.84480619,2685,11.09270367,1018,,0,664109,599
10/1/12,,,852,,,,0,29950,41.2278285,2722,11.09270367,916,,0,578855,599
10/2/12,,,1051,,,,0,30700,59.06481736,2812,11.13767352,1103,,0,719449,614
10/3/12,,,988,,,,0,31150,165.4498716,2764,11.65620336,1029,,0,1593230,623
10/4/12,,,775,,,,0,34000,27.87160877,2459,11.65620336,849,,0,498789,680
10/5/12,,,1022,,,,0,33350,57.51104024,3107,11.66323698,1080,,0,693955,667
10/6/12,,,1186,,,,0,28600,76.69574793,2668,13.22001043,1228,,0.1,618964,572
10/7/12,,,1063,,,,0,29400,71.94316603,2865,13.22001043,1113,,0.1,685497,588
10/8/12,,,1053,,,,0,28550,69.39513833,2850,13.22001043,1130,,0.001,740357,571
10/9/12,,,1541,,,,0,31850,130.8307486,3575,13.42080893,1691,,0.1,1109220,637
10/10/12,,,1440,,,,0,34150,92.54234502,3243,13.58031647,1519,,0.1,777057,683
10/11/12,,,1255,,,,0,34250,75.04010228,3057,13.58031647,1308,,0.00576146,834913,685
10/12/12,,,1791,,,,0,39900,165.0485654,4531,15.12346115,1926,,0.1,1566917,798
10/13/12,,,1406,,,,0,40650,83.22908135,3435,16.01879064,1561,,0.1,775203,813
10/14/12,,,1736,,,,0,39750,132.6756126,3913,16.82992261,1966,,0.1,995845,795
10/15/12,,,2365,,,,0,29250,237.9500181,4689,22.66672791,2468,,0.1,1294182,585
10/16/12,,,2571,,,,0,28800,257.8709974,4605,22.66672791,2621,,0.1,1235040,576
10/17/12,,,1345,,,,0,25850,100.0044853,3187,22.66672791,1399,,0.1,686026,517
10/18/12,,,1417,,,,0,26000,110.6675897,3936,22.23373469,1448,,0.1,864936,520
10/19/12,,,1190,,,,0,24000,90.90118804,2861,21.85971546,1250,,0.1,838752,480
10/20/12,,,1017,,,,0,21850,70.34196133,2632,21.85971546,1080,,0.1,635915,437
10/21/12,,,1161,,,,0,24500,94.8485061,2784,21.85971546,1250,,0.1,629468,490
10/22/12,,,1254,,,,0,28300,96.12135828,3529,20.37336204,1350,,0.1,772863,566
10/23/12,,,1873,,,,0,37650,124.2077386,3912,18.29498651,1945,,0.1,966847,753
10/24/12,,,1321,,,,0,36650,86.06088719,3508,18.29498651,1411,,0.0005,835109,733
10/25/12,,,987,,,,0,29000,50.17151582,2904,20.6345766,1079,,0,628661,580
10/26/12,,,1066,,,,0,23100,82.59607027,2828,23.03960977,1163,,0.0005,837230,462
10/27/12,,,1029,,,,0,26600,64.10939714,2622,23.03960977,1153,,0.1,602716,532
10/28/12,,,947,,,,0,23750,59.68221088,2331,23.03960977,1083,,0.0005,495190,475
10/29/12,,,1077,,,,0,27550,70.85796469,3197,21.25461523,1222,,0.0005,791115,551
10/30/12,,,1128,,,,0,32200,68.4545,2822,19.64812015,1314,,0.0005,593267,644
10/31/12,,,1072,,,,0,32850,66.43346549,2782,19.64812015,1273,,0.0005,686177,657
11/1/12,,,1100,,,,0,31300,66.53718015,2845,20.51917631,1237,,0.0005,733789,626
11/2/12,,,1042,,,,0,31300,42.40478663,2716,22.36096172,1200,,0,575771,626
11/3/12,,,1623,,,,0,35750,98.16090719,3553,22.36096172,1764,,0.0005,908191,715
11/4/12,,,1170,,,,0,33100,63.93374002,2993,23.23614598,1314,,0,739876,662
11/5/12,,,1143,,,,0,29200,81.34767636,3448,25.44272757,1257,,0.0005,882326,584
11/6/12,,,931,,,,0,24600,40.37554945,2529,25.44272757,1025,,0,626799,492
11/7/12,,,1058,,,,0,24800,52.06526889,2979,25.44272757,1155,,0.0005,729418,496
11/8/12,,,855,,,,0,22300,49.26801455,2254,24.31837499,954,,0,657806,446
11/9/12,,,873,,,,0,23900,37.09400801,2363,22.80345784,1016,,0,565691,478
11/10/12,,,1032,,,,0,22600,56.71486902,2497,22.80345784,1219,,0.0005,627037,452
11/11/12,,,1001,,,,0,24550,60.40270756,2576,22.80345784,1217,,0.0005,584089,491
11/12/12,,,994,,,,0,22700,52.80107225,2592,22.3371371,1193,,0,605733,454
11/13/12,,,1137,,,,0,33000,52.72232608,3195,18.48285344,1260,,0,761518,660
11/14/12,,,1037,,,,0,32150,43.16015924,2730,18.48285344,1214,,0,600487,643
11/15/12,,,1096,,,,0,34800,56.2625421,3538,18.60934405,1227,,0,686432,696
11/16/12,,,1166,,,,0,26900,72.10284664,2988,21.23402413,1271,,0.0005,591455,538
11/17/12,,,938,,,,0,24100,53.1991017,3407,21.23402413,1011,,0.0005,558273,482
11/18/12,,,770,,,,0,24150,32.43832497,2206,21.23402413,843,,0,422893,483
11/19/12,,,828,,,,0,23450,37.02700975,2589,21.23402413,863,,0,538679,469
11/20/12,,,918,,,,0,26650,41.89989448,2578,18.40400527,988,,0.0005,544569,533
11/21/12,,,989,,,,0,26850,48.40149909,2733,18.3388225,1093,,0.0005,579319,537
11/22/12,,,1243,,,,0,27600,59.96350305,2905,18.3388225,1356,,0.0005,608883,552
11/23/12,,,946,,,,0,28050,56.85077027,2599,17.98868868,1041,,0,594179,561
11/24/12,,,1274,,,,0,32300,58.36291343,3031,17.07156398,1432,,0.0005,845183,646
11/25/12,,,1141,,,,0,33900,59.0697364,3237,17.07156398,1248,,0,711433,678
11/26/12,,,1066,,,,0,32900,69.47822577,2821,17.56952532,1180,,0,839033,658
11/27/12,,,952,,,,0,29300,36.40285817,2770,19.77948597,1042,,0,541165,586
11/28/12,,,1102,,,,0,35150,46.84134514,2965,19.77948597,1197,,0,710534,703
11/29/12,,,1702,,,,0,51150,67.360998,4114,21.86266031,1839,,0,914234,1023
11/30/12,,,1622,,,,0,51850,77.74175112,4037,24.89000718,1760,,0.0005,951238,1037
12/1/12,,,1414,,,,0,38399.9995,75.32561164,3490,30.02647686,1512,,0.0005,955833,768
12/2/12,,,771,,,,0,19050,49.48754059,2072,44.03956404,813,,0.0005,544971,381
12/3/12,,,638,,,,0,12700,47.21850112,1601,44.03956404,594,,0.0005,614977,254
12/4/12,,,778,,,,0,17350,41.03105804,2008,44.03956404,800,,0.0005,485055,347
12/5/12,,,693,,,,0,16199.9,59.61300152,2934,44.03956404,726,,0.0005,649794,324
12/6/12,,,603,,,,0,17550,25.68315021,1686,44.03956404,662,,0.0005,424635,351
12/7/12,,,965,,,,0,34750,42.76998131,2510,30.339635,1072,,0.0005,549038,695
12/8/12,,,1630,,,,0,45199.7,70.29505,3675,26.47231186,1760,,0,872973,904
12/9/12,,,2258,,,,0,37850,136.1450432,4480,30.37651386,2366,,0.001,1149097,757
12/10/12,,,1274,,,,0,16700,96.904153,3068,42.27702263,1332,,0.1,721579,334
12/11/12,,,623,,,,0,16600,32.43344072,2206,42.27702263,707,,0,478244,332
12/12/12,,,646,,,,0,16950,35.55058239,1796,42.27702263,727,,0.0000412,364818,339
12/13/12,,,666,,,,0,16950,34.28836585,1873,42.27702263,661,,0.0005,443948,339
12/14/12,,,846,,,,0,17925,62.06563522,2179,42.27702263,881,,0.0005,689316,359
12/15/12,,,1068,,,,0,34299.6995,52.19679113,2758,28.64735384,1171,,0,633850,686
12/16/12,,,1376,,,,0,51349.8,51.06299922,3494,25.58067836,1538,,0,946463,1027
12/17/12,,,1090,,,,0,32000,46.811962,2887,31.35572602,1184,,0,725531,640
12/18/12,,,686,,,,0,18550,32.17463,1869,43.0974106,719,,0.0005,496030,371
12/19/12,,,592,,,,0,19000,35.09181855,1760,43.0974106,618,,0,363810,380
12/20/12,,,810,,,,0,19050,41.36200005,1980,43.0974106,832,,0,500903,381
12/21/12,,,820,,,,0,18449.9,50.77759172,2275,43.0974106,843,,0.0005,567300,369
12/22/12,,,690,,,,0,22399.9,34.82231184,2183,38.31158859,745,,0,505563,448
12/23/12,,,1142,,,,0,42099.699,47.25384806,3038,28.20818656,1268,,0,782151,842
12/24/12,,,1131,,,,0,41049.8995,35.15687235,3098,28.20818656,1277,,0,637586,821
12/25/12,,,903,,,,0,28849.9995,40.36816828,2342,35.7349333,951,,0,519871,577
12/26/12,,,677,,,,0,22700,33.85317174,2045,40.00963458,715,,0,592821,454
12/27/12,,,654,,,,0,19450,54.93332602,1873,40.00963458,670,,0,664138,389
12/28/12,,,577,,,,0,21600,25.18424389,1661,40.00963458,592,,0,438906,432
12/29/12,,,588,,,,0,23000,27.33078948,1765,38.21950932,580,,0,401962,460
12/30/12,,,775,,,,0,32550,41.24938729,2234,30.54460448,798,,0,554999,651
12/31/12,,,807,,,,0,32650,36.01400758,2280,30.54460448,875,,0,590651,653
1/1/13,,,635,,,,0,32700,25.98284385,2213,30.71209643,699,,0,505160,654
1/2/13,,,590,,,,0,24850,20.40173633,1826,34.32183678,642,,0,376382,497
1/3/13,,,620,,,,0,23449.9,45.22535141,2113,34.32183678,695,,0,585239,469
1/4/13,,,573,,,,0,24199.9,26.86951559,1867,34.32183678,634,,0,468501,484
1/5/13,,,679,,,,0,17800,57.75919656,1860,34.32183678,754,,0,611635,356
1/6/13,,,1006,,,,0,22850,57.29558407,2461,29.36364746,1079,,0.0005,613618,457
1/7/13,,,990,,,,0,32650,38.71001892,2598,26.11208128,1103,,0,751762,653
1/8/13,,,861,,,,0,31750,59.06050001,2381,26.11208128,990,,0,910169,635
1/9/13,,,952,,,,0,31500,44.21777024,2651,26.97343351,1088,,0,719447,630
1/10/13,,,1047,,,,0,24350,56.78518692,2701,29.16068747,1084,,0.0005,608777,487
1/11/13,,,974,,,,0,22049.9,155.1609497,2570,29.16068747,1013,,0.0005,1557836,441
1/12/13,,,824,,,,0,23200,48.65293295,2156,29.16068747,889,,0,637437,464
1/13/13,,,756,,,,0,23250,77.28333212,2414,28.94176078,838,,0,859983,465
1/14/13,,,1248,,,,0,34449.9,64.90711694,2892,23.80274476,1373,,0,793670,689
1/15/13,,,979,,,,0,33100,36.28432723,2633,23.80274476,1108,,0,671464,662
1/16/13,,,910,,,,0,32799.9,45.94336906,2402,23.86185695,1054,,0,798159,656
1/17/13,,,774,,,,0,24200,42.84921956,2201,27.68050448,833,,0,677511,484
1/18/13,,,633,,,,0,21600,33.32334699,1968,27.68050448,672,,0,576509,432
1/19/13,,,794,,,,0,18199.9,52.6614823,1954,27.68050448,831,,0,1338121,364
1/20/13,,,1166,,,,0,19649.9,63.96416853,2318,27.68050448,1104,,0.1,562999,393
1/21/13,,,704,,,,0,20450,66.32362626,1982,26.21695651,742,,0,899553,409
1/22/13,,,1218,,,,0,31149.9,76.31176892,2860,19.80430556,1376,,0,862429,623
1/23/13,,,1360,,,,0,31799.8,79.39224277,3270,19.80430556,1533,,0,1007213,636
1/24/13,,,1348,,,,0,27799.8,76.29922495,2937,19.80430556,1668,,0,936433,556
1/25/13,,,1710,,,,0,29899.9,113.1935911,3906,20.36945825,1784,,0.1,902331,598
1/26/13,,,1031,,,,0,27100,42.71521751,2584,20.5188115,1096,,0,576362,542
1/27/13,,,1037,,,,0,28449.8,44.9617372,2654,20.5188115,1221,,0,948908,569
1/28/13,,,940,,,,0,26949.9,72.15675465,3513,20.47816617,1002,,0,847306,539
1/29/13,,,1013,,,,0,27450,43.25034851,2719,20.31406538,1061,,0,731421,549
1/30/13,,,1261,,,,0,26499.9,93.67052136,2902,20.31406538,1295,,0,1112450,530
1/31/13,,,966,,,,0,27699.9,48.02718418,2704,20.31406538,1016,,0,809680,554
2/1/13,,,855,,,,0,28050,34.73419065,2435,19.61469814,929,,0,607070,561
2/2/13,,,957,,,,0,31600,62.0539672,2529,18.93741619,1049,,0,771091,632
2/3/13,,,881,,,,0,29900,41.12280351,2487,18.93741619,992,,0,615829,598
2/4/13,,,1015,,,,0,31700,50.6209932,2789,19.27420927,1126,,0,869815,634
2/5/13,,,937,,,,0,27750,51.25580831,2526,20.54288093,1044,,0,729804,555
2/6/13,,,1024,,,,0,29200,50.14227212,2679,20.54288093,1135,,0,855568,584
2/7/13,,,1411,,,,0,29199.6,90.71835513,3176,20.54288093,1520,,0,761943,584
2/8/13,,,1263,,,,0,30149.9,84.57851726,3682,20.53475423,1386,,0.0005,1016174,603
2/9/13,,,2008,,,,0,29000,157.751294,3773,20.53181907,2134,,0.1,1232894,580
2/10/13,,,1800,,,,0,28549.9,123.5455897,3650,20.53181907,1815,,0.1,1314896,571
2/11/13,,,2052,,,,0,27650,139.3370937,3642,20.59389865,1931,,0.1,1162835,553
2/12/13,,,1221,,,,0,24499.96351,63.31188954,3013,20.79388019,1233,,0,813969,490
2/13/13,,,1185,,,,0,22900,62.18861501,2766,20.79388019,1294,,0,730138,458
2/14/13,,,1481,,,,0,21000,107.1697633,3033,20.79388019,1636,,0.1,811950,420
2/15/13,,,1367,,,,0,20549.9,90.61043286,2960,20.79388019,1499,,0.0005,822111,411
2/16/13,,,1362,,,,0,29799.9995,69.77193637,3092,16.83043532,1601,,0,879356,596
2/17/13,,,1453,,,,0,32249.6,62.18664165,3363,15.97303705,1709,,0,1023869,645
2/18/13,,,1800,,,,0,34099.6,80.99673165,3874,15.97303705,2069,,0,1208521,682
2/19/13,,,1704,,,,0,30699.9,84.52010656,3833,17.79976935,1839,,0,1125502,614
2/20/13,,,1362,,,,0,24699.9,126.5870773,3423,18.6757205,1539,,0,1268372,494
2/21/13,,,1125,,,,0,24046.4,92.01038493,2935,18.6757205,1290,,0,1038307,481
2/22/13,,,1323,,,,0,25499.9,102.7316496,3239,18.6757205,1507,,0,1139577,510
2/23/13,,,2110,,,,0,27399.7,173.9318123,4003,16.96299083,2282,,0.1,1262522,548
2/24/13,,,1530,,,,0,27549.9,91.94489194,3332,16.5030912,1803,,0.0005,839125,551
2/25/13,,,1656,,,,0,28149.9,105.9736802,3628,16.5030912,1903,,0.0005,1030164,563
2/26/13,,,1613,,,,0,26699.9,148.1780182,3568,16.42117167,1848,,0.0005,1384069,534
2/27/13,,,2547,,,,0,27798.9,260.8002986,4708,15.81957513,2813,,0.1,1490384,556
2/28/13,,,3012,,,,0,31249.08,318.8581518,5463,15.81957513,3326,,0.1,1855530,625
3/1/13,,,2270,,,,0,37299.1,156.8274054,4777,15.81957513,2620,,0.0005,1512216,746
3/2/13,,,1777,,,,0,38999.8,79.65140079,3837,17.54626638,2236,,0,1014136,780
3/3/13,,,1767,,,,0,41750,88.94156344,3764,17.60344158,2152,,0,1340076,835
3/4/13,,,2087,,,,0,40399.39642,186.5290953,5050,21.22963707,2505,,0,2142789,808
3/5/13,,,2183,,,,0,35697.1,200.5092167,5041,25.27350953,2362,,0,2385705,714
3/6/13,,,2565,,,,0,46848.39,175.0927129,5343,25.45406745,2845,,0,2050832,937
3/7/13,,,2143,,,,0,29749.7,175.4536062,4425,35.22543746,2139,,0.0005,2152784,595
3/8/13,,,2149,,,,0,29349.3,177.9624163,4267,35.22543746,2159,,0.01,1588062,587
3/9/13,,,2064,,,,0,35249.5985,128.5486678,4399,35.22543746,2364,,0.0005,1383555,705
3/10/13,,,6095,,,,0,33398.5478,592.5706763,8811,38.27777478,6369,,0.1,3973334,668
3/11/13,,,13253,,,,0,41800,1283.861162,16161,38.8926341,13455,,0.1,7768369,836
3/12/13,,,3094,,,,0,43400,143.7111631,5975,43.19326445,3662,,0,1770111,868
3/13/13,,,3546,,,,0,44150,162.7085111,6959,54.19159781,4023,,0,2369967,883
3/14/13,,,3575,,,,0,47950,199.8042153,6950,56.38376028,4190,,0,2532319,959
3/15/13,,,3025,,,,0,31450,189.7198206,6055,84.22422362,3493,,0.0005,2204186,629
3/16/13,,,3173,,,,0,32250,181.8035092,5991,84.22422362,3952,,0.01,1740550,645
3/17/13,,,3017,,,,0,34299.9,191.7054874,5920,84.46765588,3546,,0,2045353,686
3/18/13,,,2781,,,,0,29300,173.4899,5711,96.15240453,3345,,0.0005,1773743,586
3/19/13,,,2918,,,,0,23050,212.1763001,5701,96.15240453,3161,,0.01,2032704,461
3/20/13,,,2879,,,,0,19150,188.7177535,5474,96.15240453,3254,,0.1,1547558,383
3/21/13,,,3248,,,,0,16450,237.6928324,6021,96.15240453,3368,,0.1,1896871,329
3/22/13,,,2464,,,,0,14400,172.4990311,4946,91.84642535,2695,,0.1,1471797,288
3/23/13,,,3241,,,,0,28200,200.934722,5980,68.59413778,3443,,0.1,1652502,564
3/24/13,,,3803,,,,0,31900,275.2966665,6428,68.59413778,4298,,0.01,2257604,638
3/25/13,,,4990,,,,0,40550,320.9787577,8504,69.09727881,5279,,0.01,2777526,811
3/26/13,,,4285,,,,0,34950,286.7420113,7445,78.30955148,4383,,0.01,2443765,699
3/27/13,,,4403,,,,0,36550,220.0389034,7727,78.30955148,4569,,0.01,2014448,731
3/28/13,,,4189,,,,0,32250,231.3519322,7835,81.11036875,4143,,0.01,2398637,645
3/29/13,,,3992,,,,0,27700,236.5730366,7269,96.19595881,3986,,0.1,1791772,554
3/30/13,,,4506,,,,338868.0425,29150,278.1316062,8238,96.19595881,4486,,0.1,2054636,583
3/31/13,,,4503,,,,747919.771,33700,272.3437464,8608,96.19595881,4446,,0.1,2010893,674
4/1/13,,,6409,,,,2186691.466,37075,418.5071725,11637,99.93450443,6161,,0.01,3974780,742
4/2/13,,,9858,,,,9397265.421,45050,626.9999241,17068,100.5439225,9502,,0.01,5311032,902
4/3/13,,,9954,,,,11688887.31,44775,615.1478072,17216,125.2114993,9476,,0.1,4744213,896
4/4/13,,,9878,,,,13175551.33,38600,686.6642592,16470,153.1680863,9561,,0.1,5187696,772
4/5/13,,,9251,,,,13565586.22,39275,655.2009567,16319,153.1680863,8968,,0.1,5881635,786
4/6/13,,,8726,,,,14319662.5,29950,652.317466,15448,202.4390939,8435,,0.1,4944490,599
4/7/13,,,8271,,,,14558544.63,29700,478.0443457,14822,205.776524,7855,,0.1,3714085,595
4/8/13,,,10874,,,,15573265.21,38000,774.6677498,18908,205.776524,10541,,0.1,5116956,762
4/9/13,,,9364,,,,17046127.81,33850,647.7216226,17348,230.298766,9118,,0.1,4724259,677
4/10/13,,,11432,,,,17558432.88,36500,781.6987364,19928,234.4493355,11051,,0.1,5275753,730
4/11/13,,,10667,,,,17226617.15,37525,722.2368079,18356,237.9008207,10306,,0.1,4494788,751
4/12/13,,,7975,,,,16498393.38,27425,555.7312233,14875,293.3599119,7939,,0.1,3308167,549
4/13/13,,,9968,,,,17948488.42,33975,653.0900354,17200,293.3599119,10283,,0.1,4478314,680
4/14/13,,,8960,,,,18444911.33,33725,594.0680464,15834,293.3599119,9465,,0.1,4029761,675
4/15/13,,,8282,,,,18515719.01,31425,559.7385422,15645,320.040203,8567,,0.1,4133371,629
4/16/13,,,8093,,,,18416978.44,32350,502.158284,14880,323.2741777,8351,,0.1,3554961,647
4/17/13,,,8613,,,,18523662.18,34200,573.5945657,15465,323.2741777,9343,,0.1,3781407,684
4/18/13,,,7872,,,,18698510.84,30275,518.0569785,14335,355.9530657,8312,,0.1,3539962,606
4/19/13,,,7782,,,,18909943.49,27650,475.4059841,14486,364.3600825,8130,,0.01,3725898,553
4/20/13,,,6769,,,,19042101.71,30200,472.6641347,12509,364.3600825,7254,,0.1,3164224,604
4/21/13,,,7661,,,,19208350.74,31400,447.2521623,14891,368.5910892,8479,,0.005,3573572,628
4/22/13,,,7727,,,,19348513.3,32500,450.4616487,14698,374.9460275,8027,,0,3742805,650
4/23/13,,,8066,,,,19508482.36,29350,584.0531594,14774,374.9460275,8449,,0.1,3984810,587
4/24/13,,,8670,,,,19923315.74,30750,575.6723166,15912,379.1721178,8800,,0.1,4155007,615
4/25/13,,,9248,,,,21674072.35,29300,596.0508263,17730,404.8201144,9159,,0.1,6344194,586
4/26/13,,,7865,,,,22054452.4,31900,470.1983023,15354,404.8201144,8099,,0.1,3517202,638
4/27/13,,,9163,,,,22697309.05,32500,554.2510288,17420,404.8201144,9439,,0.1,4165071,650
4/28/13,44319520.07,2556843.914,9174,73779042.16,4.3,0,23746208.99,31600,594.357571,17216,435.0557425,9658,174.6356076,0.1,4079010,632
4/29/13,36478096.6,2111820.413,9275,75216843.08,4.37,0,24124114.41,32500,634.4097411,18395,437.9378214,9542,181.67989,0.1,4977931,650
4/30/13,40391660.1,1969542.972,9099,75742334.7,4.4,0,24536759.91,31350,792.1703735,17810,437.9378214,9301,167.8636465,0.1,5349282,627
5/1/13,76374202.8,4691921.756,8990,74064136.01,4.29,0,26039365.5,31699.9795,639.972367,16991,471.1227637,9326,177.1258735,0.1,4463820,634
5/2/13,11631506.34,2501720.016,8031,65379394.84,3.78,0,25972562.03,26150,528.8035945,15769,482.5125108,8269,155.4904201,0.1,4088911,523
5/3/13,4632241.488,1964663.757,6280,58761687.94,3.39,0,26153571.6,19900,375.7290906,12956,482.5125108,6519,105.126185,0.05,3382172,398
5/4/13,5725030.204,1648315.177,6168,52494635.07,3.03,0,26266712.63,20875,374.6704375,12377,482.5125108,6334,114.3115065,0.1,3223478,418
5/5/13,6579465.338,3060323.044,5948,60562859.51,3.49,0,26912496.69,22100,317.3529699,12245,436.4210004,6060,116.4023265,0,3165698,442
5/6/13,13489738.13,4020198.059,10636,62419512.16,3.59,0,28128893.69,31850,745.3336031,18244,396.5528163,10980,136.722623,0.1,4823264,637
5/7/13,9082297.718,2615555.687,8712,58748577.49,3.37,0,28251024.28,37925,450.4812114,16710,396.5528163,9013,118.238135,0.00677266,4123225,759
5/8/13,6748147.053,1250363.07,9035,57239574.33,3.28,0,28373409.98,36500,496.3183591,16851,431.3694107,9773,124.4107213,0.1,4129160,730
5/9/13,9291190.987,1487343.818,12776,59406121.23,3.4,0,28709790.62,37050,944.5557991,20459,469.7981014,13476,99.19820997,0.1,5806489,741
5/10/13,8136961.732,1538562.301,10503,59832541.01,3.41,0,28878319.79,37000,709.356414,18054,469.7981014,11231,101.5839,0.1,4884485,740
5/11/13,18682243.09,2499308.296,7000,60740571.64,3.46,0,29137057.79,31300,405.2496122,14207,558.7199744,7738,145.9496342,0.001,3874790,626
5/12/13,8487885.824,1254319.033,6924,59096255.41,3.36,0,29205895.48,30750,377.1173053,13924,596.8873537,7660,130.4352,0.00305107,3501445,615
5/13/13,7021996.489,1203602.573,6596,57438495.59,3.26,0,29373881.99,28850,355.1599947,13620,596.8873537,7216,118.3157007,0,3522595,577
5/14/13,7571576.192,1952139.642,7218,57978731.57,3.28,0,29591315.12,29550,406.6741052,14370,599.8809217,7779,117.1084361,0.01,4357789,591
5/15/13,6523932.125,1544792.365,6500,49773625.39,2.82,0,29503421.52,27900,366.7363919,13301,605.5175912,7018,109.8760103,0.01,3315285,558
5/16/13,6475101.9,1441678.844,7434,51862886.44,2.93,0,29374402.28,28500,465.7979844,14608,605.5175912,8030,104.4251178,0.1,3809371,570
5/17/13,6079749.175,1029128.479,6638,51184775.5,2.89,0,29563275.58,26700,384.7812707,13148,605.5175912,7124,99.81296849,0.1,3405760,534
